Reference bit,dirty bit,age,access count,replace
0,0,2,2360,0
0,0,11,2359,1
0,0,10,2358,1
0,0,1,2357,1
0,0,20,2356,1
0,0,7,2355,1
1,1,19,2354,1
0,0,3,2353,1
0,0,20,2352,1
0,0,4,2351,1
0,0,3,2350,1
0,0,9,2349,0
0,0,16,2348,1
0,0,8,2347,0
0,0,2,2346,1
0,0,11,2345,1
0,0,1,2344,1
0,0,10,2343,1
0,0,4,2342,1
0,0,8,2341,1
0,0,12,2340,0
0,0,6,2339,1
0,0,4,2338,1
0,0,1,2337,1
0,0,3,2336,0
1,1,18,2335,1
0,0,2,2334,1
0,0,4,2333,1
0,0,10,2332,0
0,0,1,2331,1
0,0,19,2330,1
0,0,1,2329,1
0,0,17,2328,0
0,0,6,2327,1
0,0,12,2326,1
0,0,8,2325,1
0,0,9,2324,1
0,0,17,2323,0
0,0,20,2322,1
0,0,7,2321,1
0,1,2,2320,1
0,0,7,2319,1
1,0,10,2318,1
0,0,7,2317,1
0,0,2,2316,1
0,0,11,2315,1
0,0,20,2314,1
0,0,11,2313,1
1,1,19,2312,1
0,0,16,1349,0
0,0,6,2310,1
0,0,20,2309,0
0,1,19,2308,1
0,1,7,2307,1
0,1,17,2306,0
0,0,15,2305,0
0,0,3,2304,1
0,0,5,2303,0
0,0,16,2302,1
0,0,20,2301,1
1,0,11,1507,1
0,0,2,2299,1
0,0,9,2298,1
1,0,17,2297,1
0,0,3,2296,1
0,0,14,2295,1
0,0,5,2294,1
0,0,10,2293,0
0,0,3,2292,1
0,0,16,2291,0
0,0,17,2290,1
1,0,20,2289,1
0,0,16,2288,1
0,0,12,2287,0
0,0,16,2286,1
0,0,16,2285,0
0,0,5,2284,1
0,0,8,2283,1
1,0,18,1606,1
0,0,3,2281,0
0,0,17,2280,1
0,0,15,2279,1
0,0,7,2278,1
0,0,19,2277,1
0,0,15,2276,0
0,0,17,2275,1
0,1,9,2274,1
0,0,20,2273,1
0,0,12,2272,0
0,0,20,2271,1
0,0,2,2270,1
0,0,12,2269,1
0,0,13,2268,1
0,1,6,2267,0
0,0,7,2266,1
0,0,10,2265,1
0,0,5,2264,1
1,0,4,1128,1
0,0,12,2262,1
0,0,2,2261,1
0,0,9,2260,1
0,0,9,2259,1
0,0,19,2258,1
0,1,15,2257,0
0,0,5,2256,1
0,0,11,2255,1
0,0,10,2254,1
0,0,17,2253,0
0,0,19,2252,1
0,0,10,2251,0
0,0,16,2250,1
0,0,15,2249,1
0,0,4,2248,1
0,0,3,2247,1
0,0,5,2246,1
0,0,14,2245,1
0,0,3,2244,0
1,1,8,1485,1
0,0,18,2242,1
0,0,7,1392,0
0,0,1,2240,0
0,0,4,2239,1
0,0,17,2238,0
0,0,12,2237,1
0,0,3,2236,1
0,0,15,2235,0
0,0,2,2234,1
0,0,5,2233,0
0,0,1,2232,1
1,1,5,985,1
0,0,16,2230,1
0,0,2,2229,1
0,0,8,2228,1
1,1,9,44,1
0,0,3,2226,0
0,0,7,2225,0
0,0,2,2224,0
0,0,17,2223,1
0,0,14,1296,0
0,0,8,2221,1
0,0,8,2220,0
0,0,12,2218,0
1,0,20,2218,0
0,0,1,2217,1
0,0,7,2216,0
0,0,17,2215,1
0,0,13,2214,1
0,0,18,2213,1
0,0,1,2212,1
0,0,8,2211,1
0,0,17,2210,1
1,0,7,2209,0
0,0,16,2208,0
0,0,8,2207,0
0,0,7,2206,1
0,0,13,2205,0
0,0,1,2204,0
0,0,19,2203,0
0,0,14,2202,0
0,0,15,2201,1
0,0,15,2200,1
0,1,7,2199,1
0,0,16,2198,1
0,0,1,2197,1
0,0,20,2196,1
0,0,14,2195,1
0,0,17,2194,0
0,0,18,2193,1
0,0,9,2192,1
0,0,9,2191,1
0,0,19,2190,1
0,0,8,2189,1
0,0,10,2188,0
1,0,1,2187,0
0,1,1,2186,0
0,0,10,2185,1
0,0,19,2184,1
0,0,17,2183,1
0,0,2,2182,1
0,0,4,2181,0
0,0,12,2180,0
0,0,10,2179,1
0,0,7,2178,0
0,0,12,2177,1
0,0,20,2176,1
0,0,1,2175,0
0,0,17,2174,1
0,0,19,2173,0
0,0,15,2172,1
0,0,8,2171,1
0,0,8,2170,1
0,0,16,2169,0
0,0,14,2168,1
0,0,14,2167,1
1,1,20,1621,0
1,0,5,2165,0
0,0,15,2164,1
0,0,7,2163,1
0,0,10,2162,1
1,0,6,2161,1
0,0,12,2160,0
0,0,7,2159,0
0,0,14,2158,1
0,0,11,2157,1
0,0,12,2156,1
0,0,20,2155,0
0,0,4,2154,0
0,0,3,2153,0
0,0,19,2152,0
0,0,9,2151,0
0,0,6,2150,1
0,0,16,2149,1
0,0,19,2148,0
0,0,16,1834,1
0,0,2,2146,0
0,0,9,2145,0
0,0,7,2144,1
0,0,16,2143,1
0,0,9,2142,1
0,0,19,2141,1
0,0,15,2140,1
0,0,1,2139,1
0,0,12,2138,0
0,0,2,2137,1
0,0,20,2136,0
0,0,13,2135,1
0,0,4,2134,1
0,0,8,2133,0
0,0,17,2132,0
0,0,19,2131,1
0,0,6,2130,1
0,0,20,2129,0
0,0,3,2128,1
0,0,16,2127,0
0,0,13,2126,0
0,0,2,2125,1
0,0,3,2124,1
0,1,11,2123,1
0,0,18,2122,1
1,0,6,889,1
0,1,19,2120,1
0,0,12,2119,1
0,0,6,2118,1
0,0,5,2117,1
0,0,4,2116,1
0,0,10,2115,1
0,0,13,2114,1
1,0,11,2113,1
0,0,7,2112,1
1,0,2,2111,1
0,0,14,2110,1
0,0,1,2109,0
0,0,20,2108,1
0,0,13,2107,1
0,1,12,2106,1
0,0,18,2105,0
0,0,13,2104,0
0,0,7,2103,0
0,0,19,2102,1
0,1,7,2101,1
0,1,3,2100,0
1,0,7,2099,1
1,0,9,95,1
0,0,11,2097,1
1,0,8,2096,1
0,1,14,2095,1
0,0,16,2094,1
0,0,9,2093,1
0,0,13,2092,0
0,0,14,2091,1
0,0,15,2090,1
0,0,9,2089,1
0,0,16,2088,1
0,0,2,2087,1
0,0,3,2086,1
0,0,12,2085,1
0,0,1,2084,1
1,1,7,151,1
0,0,5,2082,1
0,0,4,2081,0
0,0,9,2080,1
0,0,2,2079,1
0,0,9,2078,0
0,0,5,2077,1
0,0,19,2076,1
0,0,14,2075,1
0,0,12,2074,1
0,0,3,2073,1
0,0,7,2072,1
0,0,12,2071,1
0,0,4,2070,1
0,0,2,2069,1
0,0,9,2068,0
0,0,20,2067,0
0,0,11,2066,1
0,0,16,2065,0
1,0,3,2064,1
0,0,7,2063,1
0,0,1,2062,1
0,0,3,2061,1
0,0,12,2060,1
0,0,20,2059,1
0,1,1,2058,1
1,1,2,932,1
0,0,19,2056,1
0,0,1,2055,1
0,0,10,2054,1
0,1,11,2053,0
0,0,8,2052,0
0,0,20,2051,1
1,0,10,1506,0
0,0,16,2049,0
0,0,11,2048,0
0,0,19,2047,0
0,0,10,2046,0
0,0,6,2045,1
0,0,11,2044,1
0,0,7,2043,1
0,0,13,2042,1
0,0,3,2041,1
0,0,12,2040,1
0,0,6,2039,0
0,0,10,2038,1
0,0,10,2037,1
0,0,4,2036,0
0,0,1,2035,1
0,0,18,2034,0
0,0,17,2033,0
0,0,18,2032,1
0,0,9,2031,1
0,0,3,2030,1
0,0,4,2029,1
0,0,1,2028,0
0,1,8,2027,0
0,0,13,2026,1
0,0,16,2025,0
0,0,7,2024,1
0,0,3,1035,1
0,0,3,2022,1
0,0,9,2021,1
0,0,4,2020,0
0,0,5,2019,1
0,1,17,2018,0
0,0,19,2017,1
0,0,13,2016,0
0,0,19,2015,1
0,0,16,2014,1
0,0,18,2013,0
0,1,4,2012,0
0,0,8,2011,1
0,0,8,2010,1
0,0,10,2009,0
0,0,1,2008,0
0,0,1,2007,1
0,0,6,2006,1
0,0,10,2005,1
0,0,8,2004,1
0,0,12,2003,1
0,0,18,2002,0
1,0,10,2001,1
0,0,9,2000,1
0,0,4,1999,1
0,1,15,1998,1
0,0,20,1997,1
1,0,20,1996,1
0,0,16,1995,0
0,1,2,1994,0
0,0,12,1993,1
0,0,3,1992,1
0,0,11,1991,1
0,0,4,1990,1
0,0,10,1989,0
0,0,8,1988,1
0,0,15,1987,0
1,0,18,1986,1
0,0,14,1985,1
0,0,1,1984,1
0,0,2,1983,1
0,0,20,1982,1
0,0,11,1981,0
0,0,15,1980,1
0,0,4,1979,1
0,1,10,1978,1
0,0,3,1977,1
0,0,19,1976,1
0,0,11,1975,0
0,0,19,1974,1
0,0,20,1973,0
0,1,3,1972,1
0,0,14,1971,0
0,0,19,1970,1
0,1,7,1969,1
0,0,2,1968,1
0,0,9,1967,0
0,0,7,1966,1
0,0,7,1965,1
0,0,18,1964,1
0,0,19,1963,0
0,0,7,1962,1
0,0,3,1961,1
0,0,9,1960,1
0,0,5,1959,1
0,0,15,1958,0
0,1,1,1957,1
0,0,20,838,1
1,0,14,1955,1
0,0,14,1954,0
0,0,8,1953,1
0,0,19,1952,1
0,0,7,1951,1
0,0,3,1950,1
0,0,12,1949,0
0,0,12,1948,1
0,1,14,1947,1
0,1,11,1946,1
0,1,8,1945,0
0,0,1,1944,0
0,0,12,1943,1
1,1,7,151,1
0,0,10,1941,1
0,0,11,1940,1
0,0,3,1939,0
0,1,2,1938,1
0,0,11,1937,1
1,0,6,1936,1
1,1,6,690,1
0,0,9,1934,0
0,0,12,1933,0
0,0,9,1932,0
0,0,8,1931,1
0,0,6,1930,1
0,0,1,1929,1
0,0,3,1928,1
0,0,6,1927,1
0,0,7,1926,0
0,0,18,1925,1
0,0,18,1924,1
0,0,3,1923,1
0,0,7,1922,1
0,0,20,1921,1
0,0,1,1920,0
0,0,17,1919,1
1,0,20,1426,1
0,0,11,1917,1
0,0,3,1916,0
0,1,2,1915,1
0,0,19,1914,1
0,0,2,1913,1
0,0,7,1912,1
0,1,12,1911,1
0,0,15,1910,1
0,0,13,1909,0
0,0,3,1908,1
0,0,18,1907,1
0,0,4,1906,0
0,0,6,1905,1
0,0,17,1904,1
0,0,4,1903,0
0,0,16,1902,1
0,0,20,1901,1
0,0,6,1900,0
0,1,10,1899,0
0,0,20,1898,1
0,0,13,1897,0
0,0,2,1896,0
0,0,10,1895,1
0,0,12,1894,0
0,0,2,1893,1
0,0,7,1892,1
0,0,4,1891,1
0,0,8,1890,1
0,0,4,1889,1
0,0,5,1888,1
0,0,13,1887,1
0,0,16,1886,1
1,0,12,404,1
0,0,6,1884,1
0,1,13,1883,1
0,0,12,1882,1
0,0,2,1881,1
0,1,8,1880,0
0,0,9,1879,1
0,0,9,1878,1
0,0,14,1877,1
0,0,14,1876,0
0,0,12,1700,1
0,0,17,1874,1
0,0,16,230,1
0,0,6,1872,1
0,0,4,1871,1
0,0,8,1870,0
0,0,12,1869,1
0,0,16,1868,1
0,0,18,1867,1
0,0,2,1866,1
0,0,17,1865,1
0,0,15,1864,1
0,0,11,1863,0
0,1,4,1862,1
0,0,10,1861,1
0,0,13,1860,1
0,0,5,1859,1
1,0,19,1858,0
0,0,3,1857,1
0,0,17,1856,1
0,0,16,1855,1
0,0,12,1854,1
0,0,7,1853,0
0,0,3,1852,1
0,0,11,1851,0
0,0,6,1850,1
0,0,2,1849,1
0,0,18,1848,1
0,0,16,1847,1
0,0,7,1846,0
0,0,9,1845,0
0,0,13,1844,0
1,0,11,1843,1
0,0,1,1842,0
0,0,17,1841,1
0,0,8,1840,1
0,0,4,1839,0
1,1,11,1202,0
0,0,9,1837,0
0,0,16,1836,1
0,0,18,1835,1
1,0,17,1834,1
0,0,3,1833,0
0,0,20,1832,1
0,0,12,1831,1
0,0,14,769,1
0,0,10,1829,1
0,0,12,1828,1
0,0,18,1827,1
0,0,8,1826,1
0,0,14,1825,0
0,1,19,1824,0
0,0,18,1823,0
0,0,1,1822,1
0,0,12,1821,1
1,0,20,870,1
0,0,4,1819,1
0,0,7,1818,1
0,0,5,1817,0
1,1,3,1816,1
0,1,15,1815,1
0,0,4,1814,0
0,0,2,1813,1
0,1,8,1812,1
0,0,11,1811,1
0,0,17,1810,1
0,0,7,1809,1
1,0,16,1808,1
0,0,13,1807,1
0,0,17,1806,0
0,0,15,1805,1
0,0,4,1804,1
0,0,4,1803,0
0,0,15,1802,0
0,0,16,1801,1
0,0,9,1800,1
0,0,18,1799,0
0,0,5,1798,1
0,0,4,1797,1
0,0,6,1796,1
0,0,17,1795,1
1,1,10,1519,1
0,0,14,1793,1
0,0,1,1792,0
0,0,7,1791,0
0,0,17,1790,1
0,0,17,1789,1
0,0,18,1788,0
0,0,2,1787,1
0,0,11,1786,0
0,0,7,1785,0
0,0,16,1784,1
0,1,1,1783,1
0,0,5,1782,1
0,0,6,1781,1
1,0,5,1780,1
0,0,16,1779,1
0,0,18,1778,1
0,0,12,1777,0
0,0,16,1776,1
0,0,15,1775,1
0,0,8,1774,0
0,0,14,1773,0
0,0,18,1772,1
0,0,8,1771,1
0,0,1,1770,1
0,0,19,1769,0
0,0,3,1768,1
0,0,8,1767,1
0,0,4,1766,1
0,0,9,1765,1
1,0,20,1764,0
1,1,20,1763,1
0,0,6,1762,0
0,0,3,1415,1
0,0,20,1760,1
1,0,9,1578,1
0,0,1,1758,1
0,0,13,1757,1
1,0,19,1165,1
0,0,8,1755,0
0,0,18,1754,0
0,0,10,1753,1
0,1,18,1752,1
0,0,19,1751,0
0,1,15,1750,1
0,0,17,1749,0
0,0,12,1748,1
0,0,2,1747,0
0,0,6,1746,0
0,0,15,1745,0
0,0,13,1744,1
1,0,20,1743,1
0,0,8,1742,0
0,0,2,1741,1
0,0,15,1740,0
0,0,9,1739,1
0,0,1,1738,1
0,0,6,1737,1
0,0,10,1736,0
0,0,15,1735,1
0,1,6,1734,0
0,1,19,1733,1
0,0,7,1732,1
0,0,3,1731,0
0,0,12,1730,1
0,0,7,1729,1
0,0,10,1728,0
0,0,10,1727,1
0,0,8,1726,1
0,0,4,1725,1
0,0,14,1724,1
0,0,8,1723,1
0,1,17,1722,1
1,1,1,380,1
0,0,17,1720,0
0,0,17,1719,1
0,0,2,1718,1
0,0,15,1717,1
0,0,6,1716,0
0,0,8,1715,1
0,0,18,1714,0
0,0,19,1713,0
0,0,16,1712,1
0,0,19,1711,1
0,1,17,1710,1
0,0,10,1709,1
0,0,15,1708,0
0,0,18,1707,1
1,0,12,1706,1
0,0,17,1705,1
0,0,11,1704,1
0,0,4,1703,0
0,0,5,1702,1
0,0,18,1701,0
1,0,19,1700,1
0,0,3,1699,1
0,1,17,1698,0
0,1,19,1697,0
0,0,2,1696,1
0,0,18,1695,1
0,0,4,1694,1
0,0,12,1693,1
0,0,14,1692,1
0,0,17,1691,1
0,0,16,1690,0
0,0,17,1689,1
0,0,8,1688,1
0,0,4,1687,1
1,1,6,985,1
0,1,19,1685,1
0,0,6,1684,1
0,0,1,1683,0
0,0,14,1682,1
0,0,8,1681,1
0,1,4,1680,1
0,0,1,1679,1
0,1,6,1678,0
0,0,16,1677,0
0,0,3,1676,1
1,0,8,1675,0
0,0,7,1674,1
0,0,15,1673,1
0,0,12,1672,1
0,0,6,1671,1
0,0,16,1670,0
1,0,2,1669,1
0,0,4,1668,1
0,0,19,1667,1
0,0,5,1666,0
0,0,9,1665,1
0,0,17,1664,0
0,0,1,1663,1
1,0,15,1662,1
0,0,18,1661,1
0,0,10,1660,0
0,0,10,1659,0
0,0,20,1658,1
0,0,7,1657,0
0,0,7,1656,0
0,1,20,1655,1
0,0,6,1654,0
0,0,18,1653,1
0,0,20,1652,1
0,0,2,1651,0
0,0,18,1650,0
0,0,11,1649,0
0,0,14,1648,0
0,0,7,1647,1
0,0,6,1646,0
0,0,17,1645,0
1,0,4,1644,1
0,0,12,1643,0
0,0,14,1642,1
0,0,17,1641,1
0,0,10,1640,1
0,0,12,1639,0
0,0,2,1638,1
0,0,5,1637,1
0,0,12,1636,0
0,0,20,1635,0
0,0,16,1634,0
0,0,12,1633,1
0,1,4,1632,1
0,0,8,1631,1
0,0,1,1312,1
0,0,2,1629,1
0,0,18,1628,1
0,0,4,1627,1
0,1,5,1626,1
0,0,8,1625,0
0,0,8,1624,1
0,0,4,1623,0
0,0,3,1622,0
1,1,15,1621,0
0,0,1,1620,1
0,0,12,1619,1
0,0,19,1618,0
0,0,11,1617,1
0,0,18,1616,1
0,0,15,1615,1
0,0,12,1614,1
1,1,4,380,1
0,0,19,1612,0
0,0,15,1611,0
0,0,20,1610,1
0,1,2,1609,0
1,0,13,1608,1
0,0,19,1607,1
0,0,18,1606,1
1,0,8,1605,1
0,0,16,1604,1
0,0,7,1603,1
0,0,6,1602,1
0,0,18,1601,0
0,0,17,1600,1
0,0,5,1599,1
0,0,20,1598,1
0,0,15,1597,1
0,0,16,1596,1
0,0,19,1595,0
0,0,11,1594,1
0,1,2,1593,0
0,0,18,1592,1
0,0,17,1591,1
0,0,1,1590,1
0,0,15,1589,0
1,1,8,828,1
0,0,10,1587,1
0,0,17,1586,0
1,1,12,377,1
0,1,19,1584,1
0,1,4,1583,0
0,0,13,1582,0
0,0,13,1581,1
0,0,5,1580,0
0,0,6,1579,1
0,0,14,1578,1
0,0,9,1577,0
0,0,1,1576,0
0,0,17,1575,0
0,1,20,1574,1
1,1,7,44,0
0,0,10,1572,1
0,0,20,1571,1
0,0,14,1570,0
0,0,8,1569,1
0,0,14,1568,1
0,0,12,1567,1
0,0,10,1566,0
0,0,18,1565,0
0,0,10,1564,1
0,0,1,1563,1
0,0,3,1562,1
0,0,9,1561,1
0,0,4,1560,0
0,0,3,1559,0
0,0,8,1558,1
0,0,15,1557,1
1,0,5,1556,1
0,0,15,1555,0
0,0,20,1554,1
0,0,12,1447,1
0,0,15,1552,0
0,0,2,1551,1
0,0,7,1550,1
0,0,17,1549,1
0,0,7,1548,1
0,0,2,1547,1
0,0,10,1546,1
0,0,15,1545,1
0,0,1,1544,0
0,0,6,1543,1
0,0,2,1542,1
0,0,15,1541,1
0,1,11,1540,1
0,0,3,259,1
0,0,16,1538,1
0,0,19,1537,1
0,0,13,1536,0
0,0,4,1535,1
1,0,6,1534,0
0,1,18,1533,1
1,0,13,1532,0
0,0,13,1531,1
0,0,13,1530,0
0,0,12,1529,1
0,0,17,1528,1
0,0,2,1527,1
1,1,10,123,1
0,0,15,1525,0
0,0,17,1524,0
1,0,14,1523,1
0,0,11,1522,0
0,0,18,1521,0
0,0,11,1520,0
1,1,19,1519,1
0,0,14,1518,1
0,0,5,1517,0
0,0,16,1516,1
0,0,4,1515,0
1,1,14,1514,1
0,0,5,1513,1
0,0,8,1512,0
0,0,19,1511,1
0,1,9,1510,1
1,0,5,1509,1
1,0,11,1508,1
0,0,17,1507,1
0,0,3,1506,1
0,0,5,1505,1
1,0,4,1504,1
0,0,20,1503,1
0,0,9,1502,1
0,0,13,1501,1
0,0,8,1500,1
0,0,18,1499,1
1,0,16,1498,0
0,0,11,1497,1
0,0,19,1496,1
0,0,7,1495,1
0,0,6,1494,1
1,0,7,1493,0
0,0,16,1492,1
0,0,19,1491,1
0,0,7,1490,0
0,0,17,1489,1
0,0,11,1488,0
0,0,18,1487,1
0,0,9,1486,0
1,1,3,1485,1
0,0,15,1484,1
0,0,13,775,0
0,0,15,1482,0
0,0,18,1481,1
0,0,12,1480,1
0,1,9,1479,1
0,1,5,44,0
0,0,8,1477,1
0,0,17,1476,1
0,0,9,1475,1
0,0,1,1474,1
0,0,13,1473,1
0,0,10,1472,1
0,0,5,1471,1
0,0,8,1470,1
1,0,2,1469,1
0,0,2,1468,0
0,0,2,1467,1
0,0,1,1466,1
0,0,19,1465,0
0,0,13,1464,0
0,0,18,1463,1
0,0,4,1462,1
0,0,15,1461,1
0,0,14,1460,0
0,0,3,1459,0
0,0,2,1458,1
0,0,17,1457,1
0,0,8,1456,0
1,0,9,1455,1
0,0,9,1454,0
0,0,13,1453,1
0,0,10,1452,1
0,0,9,1451,0
0,0,14,1450,1
0,0,9,1449,1
0,0,4,1448,0
1,0,6,1447,0
0,0,13,1446,1
0,0,4,1445,1
0,0,8,1444,1
0,0,19,1443,0
0,0,10,1442,1
0,0,14,1441,1
0,1,2,1440,1
0,0,17,1439,1
1,0,14,1438,0
0,1,18,1437,1
0,0,11,1436,1
0,0,13,1435,0
0,0,15,1434,1
0,0,5,1433,0
0,0,12,1432,1
0,0,2,1431,1
0,0,5,1430,1
0,1,17,1429,0
0,0,15,1428,0
0,0,6,1427,0
0,0,13,1426,0
0,1,8,1425,1
0,0,13,1424,0
0,1,4,1423,1
0,0,4,1422,0
0,0,6,1421,1
0,0,16,1420,0
0,0,14,1419,1
0,0,11,1418,0
0,0,15,1417,0
0,1,4,1416,1
1,0,2,1415,1
0,0,6,1414,1
0,0,19,1413,1
0,0,11,1412,1
0,0,11,1411,0
0,0,4,1410,1
0,0,18,1409,0
0,0,12,1408,0
1,0,20,1407,0
0,0,7,1406,0
0,1,11,1405,1
1,0,14,1404,1
0,0,13,1403,1
0,1,10,1402,0
0,0,15,1401,0
0,1,8,1400,0
0,0,2,1399,1
0,0,6,1398,1
0,0,10,1397,1
0,0,16,1396,0
0,0,1,1395,1
0,0,14,1394,0
0,0,10,1393,0
1,0,3,1392,1
0,0,19,1391,0
0,0,11,1390,1
0,0,6,1389,0
0,1,19,1388,0
0,0,4,1387,1
0,0,3,1386,0
0,1,3,1385,1
0,0,7,1384,1
1,0,20,1383,0
0,0,9,1382,1
0,0,18,1381,1
0,0,17,1380,1
1,1,7,690,1
0,0,11,1378,1
0,0,16,1377,1
0,0,12,1376,0
0,0,4,1375,0
0,0,6,1374,1
0,0,1,1373,1
0,0,16,1372,1
0,0,20,1371,1
0,0,20,1370,1
0,0,20,1369,1
0,0,13,1368,1
1,0,1,1367,1
0,0,20,1366,1
1,0,8,1365,0
0,0,4,1364,1
0,0,11,1363,1
0,0,14,1362,1
0,0,17,1361,1
0,0,12,1360,0
0,0,7,1359,1
0,0,10,1358,1
0,0,11,1357,1
1,0,4,1356,1
0,1,20,1355,1
0,0,20,1354,1
0,0,14,1353,0
0,0,3,1352,1
0,1,17,1351,1
0,1,1,1350,1
1,0,7,1349,0
0,0,8,1348,0
0,0,1,1347,1
0,0,18,1346,0
0,0,20,1345,1
0,0,12,1344,1
0,1,8,1343,1
0,0,10,1342,0
0,0,3,1341,1
0,0,10,1340,1
0,0,9,1339,1
0,0,9,1338,1
0,0,4,1337,0
0,0,11,1336,0
0,0,1,1335,1
0,0,19,1334,1
0,0,9,1333,1
0,0,11,1332,1
0,0,14,1331,0
0,0,7,1330,1
0,0,3,1329,1
0,0,18,1328,0
0,0,4,1327,1
0,0,4,1326,1
0,0,16,1325,1
1,0,9,1324,1
0,1,1,1323,1
1,0,4,536,1
0,0,4,1321,1
0,0,18,1320,0
0,0,6,1319,1
0,0,5,1318,0
0,0,18,1317,1
0,0,11,1316,0
0,0,6,1315,0
0,0,12,1314,1
0,0,14,1313,1
1,0,2,1312,1
0,1,20,1311,1
0,0,2,1310,1
0,0,5,1309,1
0,0,20,1308,1
0,0,19,1307,1
0,0,7,1306,1
0,0,17,1305,1
0,0,12,1304,1
0,0,15,1303,1
1,0,16,1302,1
0,1,12,1301,0
0,1,18,1300,1
0,0,12,1299,0
0,0,3,1298,1
0,0,12,1297,1
1,0,13,1296,1
0,0,6,1295,1
1,0,1,580,0
0,1,7,1293,0
0,0,10,1292,1
0,0,8,1291,0
0,0,5,1290,1
0,0,19,1289,1
0,0,12,1288,1
0,0,11,1287,1
0,0,14,1286,0
0,1,10,1285,1
0,0,13,1284,1
1,0,9,1283,1
0,0,8,1282,1
0,0,9,1281,1
0,0,7,1280,1
0,0,17,1279,0
0,0,16,1278,0
0,0,17,1277,1
0,0,19,1276,0
0,0,19,1275,0
0,0,2,1274,1
0,0,6,1273,1
0,0,2,1272,1
0,0,14,1271,1
0,0,11,1270,1
0,0,15,1269,1
0,0,2,1268,1
0,0,3,1267,1
0,0,7,1266,0
0,0,12,1265,1
0,0,12,1264,1
0,0,10,1263,1
0,1,14,1262,0
1,1,16,1261,0
0,0,7,1260,1
0,0,2,1259,1
0,0,19,1258,1
0,0,12,1257,1
0,0,15,1256,0
0,0,1,1255,1
0,0,4,1254,1
0,0,11,1253,1
0,0,1,1252,1
0,0,20,1251,1
0,0,9,1250,0
0,0,20,1249,0
0,0,14,1248,1
0,0,14,1247,1
1,0,17,1246,1
0,0,17,1245,1
0,0,2,1244,1
0,0,18,1243,1
0,0,3,1242,1
1,1,17,377,1
0,1,18,1240,1
0,0,6,1239,1
1,0,1,1238,0
0,1,1,1237,1
0,0,17,1236,1
1,1,12,151,1
0,1,10,1234,1
0,0,13,1233,0
0,0,3,1232,1
1,0,6,1231,0
0,1,9,1230,1
0,0,10,1229,0
0,0,8,1228,1
0,0,1,1227,1
0,0,20,1226,1
0,0,7,1225,1
0,0,6,1224,0
0,0,3,1223,1
0,0,5,1222,1
0,0,16,1221,1
0,0,17,1220,1
0,0,12,1219,0
0,0,3,1218,1
0,0,2,1217,1
1,0,18,1216,0
0,0,4,1215,1
1,1,15,690,1
0,0,11,1213,1
0,1,13,1212,0
0,0,7,1211,1
0,1,8,1210,1
1,1,18,342,1
0,1,3,1208,1
0,1,17,1207,0
0,0,5,1206,1
0,1,20,1205,1
0,0,12,1204,1
0,0,18,1203,1
1,1,15,1202,1
0,0,3,1201,1
0,0,7,1200,1
0,0,16,1199,1
0,1,3,1198,1
0,0,11,1197,0
1,0,2,1196,1
0,0,8,1195,1
0,0,7,1194,0
0,0,20,1193,1
0,0,13,1192,1
0,0,18,1191,1
0,0,16,1190,1
0,0,5,1189,1
0,0,11,1188,1
0,0,7,1187,1
0,0,16,1186,0
0,0,7,1185,1
0,0,8,1184,1
0,1,1,1183,1
0,0,1,1182,1
0,0,17,1181,1
0,0,2,1180,1
0,0,3,1179,0
0,0,3,1178,0
0,0,12,1177,0
0,0,15,1176,1
0,0,17,1175,0
1,0,6,1174,1
0,0,13,1173,0
0,0,2,1172,0
0,0,16,1171,1
0,0,19,1170,1
0,0,2,1169,0
0,0,6,1168,0
0,0,20,1167,1
0,0,8,329,1
0,0,19,1165,1
0,0,3,1164,0
0,0,12,1163,0
0,1,18,1162,0
0,0,15,1161,0
0,0,3,1160,0
0,1,7,1159,1
0,0,8,1158,1
0,0,17,1157,1
0,0,15,1156,1
0,0,18,1155,0
0,0,19,1154,0
0,0,12,1153,0
0,0,15,1152,1
0,1,3,1151,0
0,0,3,1150,1
0,0,3,1149,1
0,0,6,1148,0
0,0,19,1147,1
0,0,13,1146,1
0,0,6,1145,0
0,0,18,1144,0
0,0,19,1143,1
0,0,13,1142,0
0,0,6,1141,1
0,0,10,1140,0
0,0,16,1139,1
0,0,18,1138,1
0,0,16,1137,1
0,0,12,1136,1
0,0,12,1135,1
0,0,5,1134,1
0,0,10,1133,1
0,0,15,1132,1
0,0,7,1131,1
0,1,6,1130,1
0,0,9,1129,1
0,0,20,1128,1
0,0,15,1127,1
0,0,18,1126,0
0,0,17,1125,1
0,1,16,1124,1
0,0,8,1123,1
1,1,4,123,0
0,0,6,1121,1
0,1,17,1120,1
0,0,15,1119,1
0,0,11,1118,1
0,0,3,1117,1
1,0,7,1116,1
0,0,16,1115,1
0,0,12,1114,1
0,0,9,1113,0
0,0,18,1112,1
0,0,7,1111,1
0,0,20,1110,0
0,1,6,1109,1
0,0,3,1108,1
0,0,10,1107,1
0,0,13,1106,1
0,0,2,1105,1
0,0,15,1104,0
0,0,14,1103,0
0,0,19,1102,1
0,0,1,1101,1
0,0,12,1100,0
0,0,12,1099,1
0,0,13,1098,0
0,1,10,1097,1
0,0,13,1096,0
0,0,1,1095,0
0,0,4,1094,1
0,1,18,1093,1
0,0,15,1092,0
1,0,11,1091,0
0,0,14,1090,1
0,0,17,1089,0
0,0,9,1088,1
